region_id,region_type,zipcode,state,metro_area,city,county
84730,zip,60949, IL," Champaign-Urbana, IL", Champaign County, Ludlow
94694,zip,84760, UT," Cedar City, UT", Iron County, Parowan
75174,zip,39156, MS," Vicksburg, MS", Warren County, Redwood
89831,zip,72950, AR, Scott County, Parks,
89492,zip,72346, AR," Forrest City, AR", Saint Francis County, Heth
86824,zip,65479, MO, Texas County, Hartshorn,
92215,zip,78027, TX," San Antonio-New Braunfels, TX", Kendall County, Kendalia
86810,zip,65449, MO, Crawford County, Cook Station,
89195,zip,71758, AR," El Dorado, AR", Union County, Mount Holly
82699,zip,56218, MN, Lac Qui Parle County, Boyd,
92606,zip,78675, TX," Fredericksburg, TX", Gillespie County, Willow City
82734,zip,56263, MN, Redwood County, Milroy,
91321,zip,76238, TX," Gainesville, TX", Cooke County,
89351,zip,72072, AR," Little Rock-North Little Rock-Conway, AR", Lonoke County,
68045,zip,24217, VA, Dickenson County, Bee,
82899,zip,56519, MN, Norman County, Borup,
86738,zip,65250, MO," Columbia, MO", Howard County, Franklin
67453,zip,22948, VA," Washington-Arlington-Alexandria, DC-VA-MD-WV", Madison County, Culpeper
86146,zip,63665, MO, Reynolds County, Redford,
94239,zip,83632, ID, Adams County, Council,
82630,zip,56118, MN, Cottonwood County, Bingham Lake,
89662,zip,72624, AR," Harrison, AR", Newton County, Compton
80731,zip,51536, IA," Omaha-Council Bluffs, NE-IA", Pottawattamie County, Hancock
93906,zip,82325, WY, Carbon County,,
89692,zip,72663, AR, Stone County, Onia,
69639,zip,27967, NC, Bertie County, Powellsville,
99482,zip,97910, OR," Ontario, OR-ID", Malheur County, Jordan Valley
89549,zip,72430, AR, Clay County, Greenway,
94183,zip,83464, ID, Lemhi County, Leadore,
99938,zip,98643, WA, Wahkiakum County, Rosburg,
91611,zip,76875, TX, Runnels County, Rowena,
86435,zip,64431, MO," Maryville, MO", Nodaway County, Clearmont
74294,zip,37320, TN, Cleveland, Bradley County,
73919,zip,36538, AL," Mobile, AL", Washington County, Silas
85204,zip,61862, IL," Champaign-Urbana, IL", Champaign County, Penfield
82698,zip,56216, MN," Willmar, MN", Kandiyohi County, Blomkest
82626,zip,56114, MN, Murray County,,
82673,zip,56169, MN," Marshall, MN", Lyon County, Russell
62561,zip,12434, NY, Delaware County, Grand Gorge,
81599,zip,54169, WI," Appleton, WI", Calumet County, Sherwood
99467,zip,97880, OR," Hermiston-Pendleton, OR", Umatilla County, Pilot Rock
77724,zip,45646, OH, Pike County,,
92877,zip,79237, TX, Donley County, Hedley,
85014,zip,61485, IL," Galesburg, IL", Knox County, Victoria
89158,zip,71661, AR, Ashley County, Parkdale,
91206,zip,76041, TX," Dallas-Fort Worth-Arlington, TX", Ellis County, Forreston
95443,zip,87578, NM," Espa-ola, NM", Rio Arriba County, Truchas
89282,zip,71969, AR, Montgomery County, Sims,
67552,zip,23126, VA," Richmond, VA", King and Queen County, Milford
64264,zip,15715, PA, Jefferson County, Punxsutawney,
94330,zip,83830, ID, Benewah County, Fernwood,
92494,zip,78547, TX," Rio Grande City-Roma, TX", Starr County,
86559,zip,64722, MO," Kansas City, MO-KS", Bates County, Amoret
86545,zip,64672, MO, Putnam County, Powersville,
73584,zip,35745, AL," Scottsboro, AL", Jackson County, Estillfork
73913,zip,36529, AL," Mobile, AL", Washington County, Deer Park
95216,zip,86445, AZ," Lake Havasu City-Kingman, AZ", Mohave County,
79958,zip,49808, MI," Marquette, MI", Marquette County, Big Bay
86091,zip,63538, MO, Macon County, Elmer,
82728,zip,56255, MN, Redwood County, Lucan,
86836,zip,65543, MO," Lebanon, MO", Laclede County, Lynchburg
89675,zip,72640, AR," Harrison, AR", Newton County, Hasty
89303,zip,72017, AR, Prairie County, De Valls Bluff,
86042,zip,63431, MO, Macon County, Anabel,
89357,zip,72079, AR," Little Rock-North Little Rock-Conway, AR", Grant County, Jefferson
64527,zip,16260, PA, Clarion County, Vowinckel,
89641,zip,72572, AR, Lawrence County, Saffell,
59481,zip,04417, ME," Bangor, ME", Penobscot County, Burlington
90977,zip,75566, TX, Cass County, Marietta,
93575,zip,80861, CO, Kit Carson County, Seibert,
90883,zip,75412, TX, Red River County, Bagwell,
89693,zip,72666, AR," Harrison, AR", Newton County, Parthenon
93902,zip,82321, WY, Carbon County,,
82712,zip,56231, MN, Swift County, Danvers,
86809,zip,65446, MO, Crawford County, Cherryville,
59672,zip,04781, ME, Aroostook County, Wallagrass,
86887,zip,65630, MO," Springfield, MO", Christian County, Saddlebrooke
86591,zip,64769, MO, Barton County, Mindenmines,
94076,zip,83239, ID, Caribou County, Soda Springs,
92008,zip,77533, TX," Houston-The Woodlands-Sugar Land, TX", Liberty County,
66906,zip,21543, MD," Cumberland, MD-WV", Allegany County, Midlothian
82417,zip,55742, MN," Grand Rapids, MN", Itasca County, Goodland
84053,zip,59440, MT, Chouteau County, Floweree,
84968,zip,61430, IL," Galesburg, IL", Knox County, East Galesburg
80740,zip,51548, IA," Omaha-Council Bluffs, NE-IA", Pottawattamie County, McClelland
99277,zip,97430, OR," Eugene-Springfield, OR", Lane County, Deadwood
86783,zip,65335, MO," Sedalia, MO", Pettis County, Ionia
59656,zip,04761, ME, Aroostook County, New Limerick,
83298,zip,57446, SD," Aberdeen, SD", Brown County, Hecla
67498,zip,23045, VA," Virginia Beach-Norfolk-Newport News, VA-NC", Mathews County, Diggs
89619,zip,72539, AR, Fulton County, Glencoe,
67484,zip,23021, VA," Virginia Beach-Norfolk-Newport News, VA-NC", Mathews County, Gloucester
75265,zip,39348, MS," Laurel, MS", Jasper County, Paulding
63194,zip,13633, NY," Ogdensburg-Massena, NY", Saint Lawrence County, De Peyster
82946,zip,56574, MN, Norman County, Perley,
90462,zip,74562, OK, Pushmataha County, Rattan,
89232,zip,71853, AR," Texarkana, TX-AR", Little River County, Ogden
83676,zip,58455, ND," Jamestown, ND", Stutsman County, Kensal
89642,zip,72573, AR, Izard County, Melbourne,
80741,zip,51549, IA," Omaha-Council Bluffs, NE-IA", Pottawattamie County, Macedonia
86448,zip,64445, MO," Maryville, MO", Nodaway County, Elmo
89689,zip,72660, AR, Carroll County, Oak Grove,
98475,zip,95920, CA, Glenn County, Butte City,
64542,zip,16326, PA, Clarion County, Fryburg,
87475,zip,67131, KS," Winfield, KS", Cowley County, Rock
82988,zip,56652, MN, Clearwater County, Shevlin,
85588,zip,62624, IL, Schuyler County, Browning,
85742,zip,62871, IL, Gallatin County, Omaha,
92041,zip,77580, TX, Houston-The Woodlands-Sugar Land, Chambers County, Mont Belvieu
68042,zip,24212, VA, Kingsport-Bristol-Bristol, Washington County, Abingdon
95407,zip,87528, NM, Espaola, Rio Arriba County, Dulce
95427,zip,87556, NM," Taos, NM", Taos County, Questa
73834,zip,36331, AL, Enterprise, Coffee County, New Brockton
89078,zip,71422, LA, Winn Parish, Dodson,
95226,zip,86511, AZ, Apache County, Saint Michaels,
58452,zip,01613, MA, Worcester, Worcester County,
95610,zip,88311, NM, Alamogordo, Otero County,
79959,zip,49812, MI," Marinette, WI-MI", Menominee County, Carney
90923,zip,75456, TX, Mount Pleasant, Titus County,
88377,zip,69214, NE, Brown County, Ainsworth,
77375,zip,44871, OH, Sandusky, Erie County,
83630,zip,58367, ND, Rolette County, Rolla,
59474,zip,04410, ME," Bangor, ME", Penobscot County, Bradford
83564,zip,58243, ND, Walsh County, Hoople,
88866,zip,71028, LA, Bienville Parish, Mount Lebanon,
88869,zip,71031, LA, Winn Parish, Goldonna,
68495,zip,25169, WV," Charleston, WV", Boone County, Alum Creek
84096,zip,59524, MT, Blaine County, Dodson,
83838,zip,58782, ND, Minot, Renville County, Sherwood
93515,zip,80729, CO," Greeley, CO", Weld County, Grover
58812,zip,02564, MA, Nantucket County, Nantucket,
83202,zip,57266, SD, Grant County, Summit,
92722,zip,78880, TX, Edwards County, Rocksprings,
92694,zip,78827, TX, Dimmit County, Asherton,
90130,zip,73673, OK, Greer County, Willow,
75932,zip,41132, KY," Huntington-Ashland, WV-KY-OH", Carter County, Denton
74076,zip,36868, AL, Columbus, Russell County, Seale
89060,zip,71375, LA, Tensas Parish, Waterproof,
64378,zip,15940, PA, Johnstown, Cambria County, Allegheny Township
85417,zip,62316, IL," Fort Madison-Keokuk, IA-IL-MO", Hancock County, Bowen
83778,zip,58649, ND, Adams County, Reeder,
64049,zip,15357, PA, Greene County, Jefferson Township,
86271,zip,63964, MO, Wayne County, Piedmont,
73627,zip,35814, AL, Huntsville, Madison County, Madison
59962,zip,05664, VT, Barre, Washington County, Northfield
85845,zip,62992, IL, Pulaski County, Ullin,
95439,zip,87574, NM, Santa Fe, Santa Fe County,
95172,zip,86329, AZ, Prescott, Yavapai County, Dewey-Humboldt
88639,zip,70516, LA, Lafayette, Acadia Parish, Branch
98179,zip,95415, CA, Ukiah, Mendocino County, Boonville
98406,zip,95736, CA, Sacramento--Roseville--Arden-Arcade, Placer County, Colfax
83681,zip,58463, ND, Sheridan County, McClusky,
77302,zip,44702, OH, Canton-Massillon, Stark County, Canton
88719,zip,70643, LA," Lafayette, LA", Vermilion Parish, Kaplan
77787,zip,45740, OH," Athens, OH", Athens County, Jacksonville
85415,zip,62313, IL," Fort Madison-Keokuk, IA-IL-MO", Hancock County, Basco
68827,zip,25928, WV, Wyoming County, Mullens,
68690,zip,25651, WV, Mingo County, Gilbert,
77757,zip,45688, OH," Huntington-Ashland, WV-KY-OH", Lawrence County, Waterloo
70111,zip,28661, NC, Hickory-Lenoir-Morganton, Caldwell County, Lenoir
83728,zip,58544, ND, Emmons County, Hazelton,
87746,zip,67761, KS, Wallace County, Wallace,
92176,zip,77977, TX, Victoria, Victoria County,
83777,zip,58647, ND, Hettinger County, New England,
67668,zip,23347, VA, Northampton County, Eastville,
88750,zip,70715, LA, Baton Rouge, Pointe Coupee Parish, Batchelor
90060,zip,73534, OK, Duncan, Stephens County,
69061,zip,26555, WV, Fairmont, Marion County, Pleasant Valley
95571,zip,88124, NM, Clovis, Curry County, Melrose
90621,zip,75015, IN, Terre Haute, Sullivan County, Carlisle
58859,zip,02672, MA, Barnstable Town, Barnstable County, Barnstable
84392,zip,60141, IL, Chicago-Naperville-Elgin, Broadview, Cook County
91982,zip,77494,TX,"Houston-The Woodlands-Sugar Land, TX",Katy,Fort Bend County
61148,zip,8701,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Lakewood,Ocean County
91940,zip,77449,TX,"Houston-The Woodlands-Sugar Land, TX",Katy,Harris County
62080,zip,11368,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
91733,zip,77084,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
93144,zip,79936,TX,"El Paso, TX",El Paso,El Paso County
62093,zip,11385,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
92593,zip,78660,TX,"Austin-Round Rock-Georgetown, TX",Pflugerville,Travis County
62019,zip,11208,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
95992,zip,90011,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
91926,zip,77433,TX,"Houston-The Woodlands-Sugar Land, TX",Cypress,Harris County
84630,zip,60629,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
96193,zip,90650,CA,"Los Angeles-Long Beach-Anaheim, CA",Norwalk,Los Angeles County
96361,zip,91331,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
74101,zip,37013,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
62046,zip,11236,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
61807,zip,10467,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
62085,zip,11373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
62037,zip,11226,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
62018,zip,11207,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
70829,zip,30044,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Lawrenceville,Gwinnett County
96025,zip,90044,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
96817,zip,92336,CA,"Riverside-San Bernardino-Ontario, CA",Fontana,San Bernardino County
97771,zip,94565,CA,"San Francisco-Oakland-Berkeley, CA",Pittsburg,Contra Costa County
92036,zip,77573,TX,"Houston-The Woodlands-Sugar Land, TX",League City,Galveston County
96816,zip,92335,CA,"Riverside-San Bernardino-Ontario, CA",Fontana,San Bernardino County
96083,zip,90201,CA,"Los Angeles-Long Beach-Anaheim, CA",Bell,Los Angeles County
96107,zip,90250,CA,"Los Angeles-Long Beach-Anaheim, CA",Hawthorne,Los Angeles County
61639,zip,10025,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
90654,zip,75052,TX,"Dallas-Fort Worth-Arlington, TX",Grand Prairie,Dallas County
96239,zip,90805,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
62025,zip,11214,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
84620,zip,60618,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
97223,zip,93307,CA,"Bakersfield, CA",Bakersfield,Kern County
96125,zip,90280,CA,"Los Angeles-Long Beach-Anaheim, CA",South Gate,Los Angeles County
62044,zip,11234,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
96368,zip,91342,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
96990,zip,92683,CA,"Los Angeles-Long Beach-Anaheim, CA",Westminster,Orange County
61790,zip,10314,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
62031,zip,11220,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
84639,zip,60639,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
92341,zip,78245,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
62030,zip,11219,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
96882,zip,92503,CA,"Riverside-San Bernardino-Ontario, CA",Riverside,Riverside County
92481,zip,78521,TX,"Brownsville-Harlingen, TX",Brownsville,Cameron County
62017,zip,11206,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
62032,zip,11221,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
61796,zip,10456,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
96825,zip,92345,CA,"Riverside-San Bernardino-Ontario, CA",Hesperia,San Bernardino County
91968,zip,77479,TX,"Houston-The Woodlands-Sugar Land, TX",Sugar Land,Fort Bend County
96546,zip,91911,CA,"San Diego-Chula Vista-Carlsbad, CA",Chula Vista,San Diego County
70828,zip,30043,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Lawrenceville,Gwinnett County
62034,zip,11223,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
399727,zip,78542,TX,"McAllen-Edinburg-Mission, TX",Edinburg,Hidalgo County
92551,zip,78613,TX,"Austin-Round Rock-Georgetown, TX",Cedar Park,Williamson County
62040,zip,11230,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
84646,zip,60647,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
97104,zip,93033,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,Ventura County
97970,zip,95076,CA,"Santa Cruz-Watsonville, CA",Watsonville,Santa Cruz County
96690,zip,92154,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
91922,zip,77429,TX,"Houston-The Woodlands-Sugar Land, TX",Cypress,Harris County
61798,zip,10458,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
96846,zip,92376,CA,"Riverside-San Bernardino-Ontario, CA",Rialto,San Bernardino County
84693,zip,60804,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cicero,Cook County
62088,zip,11377,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
93146,zip,79938,TX,"El Paso, TX",El Paso,El Paso County
97023,zip,92804,CA,"Los Angeles-Long Beach-Anaheim, CA",Anaheim,Orange County
96468,zip,91710,CA,"Riverside-San Bernardino-Ontario, CA",Chino,San Bernardino County
97431,zip,93722,CA,"Fresno, CA",Fresno,Fresno County
97567,zip,94112,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco,San Francisco County
100179,zip,99301,WA,"Kennewick-Richland, WA",Pasco,Franklin County
62045,zip,11235,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
84633,zip,60632,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
92045,zip,77584,TX,"Houston-The Woodlands-Sugar Land, TX",Pearland,Brazoria County
62039,zip,11229,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
98432,zip,95823,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
92271,zip,78130,TX,"San Antonio-New Braunfels, TX",New Braunfels,Comal County
84619,zip,60617,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
67182,zip,22193,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge,Prince William County
62043,zip,11233,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
90769,zip,75217,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
61793,zip,10453,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
69431,zip,27587,NC,"Raleigh-Cary, NC",Wake Forest,Wake County
89925,zip,73099,OK,"Oklahoma City, OK",Yukon,Canadian County
91889,zip,77379,TX,"Houston-The Woodlands-Sugar Land, TX",Spring,Harris County
98848,zip,96706,HI,"Urban Honolulu, HI",Ewa Beach,Honolulu County
62015,zip,11204,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
74126,zip,37042,TN,"Clarksville, TN-KY",Clarksville,Montgomery County
417444,zip,85142,AZ,"Phoenix-Mesa-Chandler, AZ",Queen Creek,Maricopa County
70810,zip,30024,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Suwanee,Gwinnett County
61808,zip,10468,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
93137,zip,79928,TX,"El Paso, TX",Horizon City,El Paso County
97940,zip,95035,CA,"San Jose-Sunnyvale-Santa Clara, CA",Milpitas,Santa Clara County
96488,zip,91744,CA,"Los Angeles-Long Beach-Anaheim, CA",La Puente,Los Angeles County
84610,zip,60608,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
62067,zip,11355,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
96888,zip,92509,CA,"Riverside-San Bernardino-Ontario, CA",Jurupa Valley,Riverside County
92598,zip,78666,TX,"Austin-Round Rock-Georgetown, TX",San Marcos,Hays County
62014,zip,11203,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
97189,zip,93257,CA,"Visalia, CA",Porterville,Tulare County
97328,zip,93550,CA,"Los Angeles-Long Beach-Anaheim, CA",Palmdale,Los Angeles County
84627,zip,60625,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
61797,zip,10457,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
87074,zip,66062,KS,"Kansas City, MO-KS",Olathe,Johnson County
96934,zip,92592,CA,"Riverside-San Bernardino-Ontario, CA",Temecula,Riverside County
84625,zip,60623,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
98325,zip,95630,CA,"Sacramento-Roseville-Folsom, CA",Folsom,Sacramento County
61792,zip,10452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
69816,zip,28269,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
97073,zip,92880,CA,"Riverside-San Bernardino-Ontario, CA",Eastvale,Riverside County
97751,zip,94544,CA,"San Francisco-Oakland-Berkeley, CA",Hayward,Alameda County
96208,zip,90706,CA,"Los Angeles-Long Beach-Anaheim, CA",Bellflower,Los Angeles County
92520,zip,78577,TX,"McAllen-Edinburg-Mission, TX",Pharr,Hidalgo County
92576,zip,78641,TX,"Austin-Round Rock-Georgetown, TX",Leander,Williamson County
97318,zip,93535,CA,"Los Angeles-Long Beach-Anaheim, CA",Lancaster,Los Angeles County
91950,zip,77459,TX,"Houston-The Woodlands-Sugar Land, TX",Missouri City,Fort Bend County
61809,zip,10469,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
61643,zip,10029,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
97004,zip,92704,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Ana,Orange County
97202,zip,93274,CA,"Visalia, CA",Tulare,Tulare County
62029,zip,11218,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
90638,zip,75035,TX,"Dallas-Fort Worth-Arlington, TX",Frisco,Collin County
62023,zip,11212,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
61802,zip,10462,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
96364,zip,91335,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
69450,zip,27610,NC,"Raleigh-Cary, NC",Raleigh,Wake County
84635,zip,60634,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
71067,zip,30349,GA,"Atlanta-Sandy Springs-Alpharetta, GA",nan,Fulton County
97740,zip,94533,CA,"Vallejo, CA",Fairfield,Solano County
69672,zip,28027,NC,"Charlotte-Concord-Gastonia, NC-SC",Concord,Cabarrus County
73221,zip,34787,FL,"Orlando-Kissimmee-Sanford, FL",Winter Garden,Orange County
95315,zip,87121,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
91325,zip,76244,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
91732,zip,77083,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
61616,zip,10002,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
67732,zip,23464,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,Virginia Beach City
91221,zip,76063,TX,"Dallas-Fort Worth-Arlington, TX",Mansfield,Tarrant County
61806,zip,10466,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
62087,zip,11375,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
99534,zip,98052,WA,"Seattle-Tacoma-Bellevue, WA",Redmond,King County
73233,zip,34953,FL,"Port St. Lucie, FL",Port Saint Lucie,Saint Lucie County
72362,zip,33024,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Pembroke Pines,Broward County
72578,zip,33411,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",nan,Palm Beach County
90612,zip,75002,TX,"Dallas-Fort Worth-Arlington, TX",Allen,Collin County
93123,zip,79912,TX,"El Paso, TX",El Paso,El Paso County
97319,zip,93536,CA,"Los Angeles-Long Beach-Anaheim, CA",Lancaster,Los Angeles County
96467,zip,91709,CA,"Riverside-San Bernardino-Ontario, CA",Chino Hills,San Bernardino County
96545,zip,91910,CA,"San Diego-Chula Vista-Carlsbad, CA",Chula Vista,San Diego County
99500,zip,98012,WA,"Seattle-Tacoma-Bellevue, WA",Bothell,Snohomish County
97721,zip,94513,CA,"San Francisco-Oakland-Berkeley, CA",Brentwood,Contra Costa County
92515,zip,78572,TX,"McAllen-Edinburg-Mission, TX",Mission,Hidalgo County
62179,zip,11691,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
90764,zip,75211,TX,"Dallas-Fort Worth-Arlington, TX",Cockrell Hill,Dallas County
94820,zip,85225,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
70825,zip,30040,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cumming,Forsyth County
97435,zip,93727,CA,"Fresno, CA",Fresno,Fresno County
95804,zip,89108,NV,"Las Vegas-Henderson-Paradise, NV",Las Vegas,Clark County
96465,zip,91706,CA,"Los Angeles-Long Beach-Anaheim, CA",Baldwin Park,Los Angeles County
95984,zip,90003,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
67180,zip,22191,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge,Prince William County
96667,zip,92126,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
65787,zip,19120,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
70826,zip,30041,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cumming,Forsyth County
91198,zip,76028,TX,"Dallas-Fort Worth-Arlington, TX",Burleson,Johnson County
70835,zip,30052,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Loganville,Walton County
93203,zip,80013,CO,"Denver-Aurora-Lakewood, CO",Aurora,Arapahoe County
62026,zip,11215,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
90780,zip,75228,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
66126,zip,20002,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
86026,zip,63376,MO,"St. Louis, MO-IL",Saint Peters,Saint Charles County
74242,zip,37211,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
84340,zip,60085,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Waukegan,Lake County
91291,zip,76179,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
399724,zip,77407,TX,"Houston-The Woodlands-Sugar Land, TX",Richmond,Fort Bend County
84654,zip,60657,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
70832,zip,30047,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Lilburn,Gwinnett County
72363,zip,33025,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miramar,Broward County
61803,zip,10463,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
72530,zip,33311,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
98930,zip,96797,HI,"Urban Honolulu, HI",Waipahu,Honolulu County
399648,zip,83646,ID,"Boise City, ID",Meridian,Ada County
96911,zip,92553,CA,"Riverside-San Bernardino-Ontario, CA",Moreno Valley,Riverside County
62020,zip,11209,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
94410,zip,84043,UT,"Provo-Orem, UT",Lehi,Utah County
63776,zip,14850,NY,"Ithaca, NY",Ithaca,Tompkins County
97222,zip,93306,CA,"Bakersfield, CA",Bakersfield,Kern County
93205,zip,80015,CO,"Denver-Aurora-Lakewood, CO",Centennial,Arapahoe County
91744,zip,77095,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
97167,zip,93230,CA,"Hanford-Corcoran, CA",Hanford,Kings County
70904,zip,30127,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Powder Springs,Cobb County
69823,zip,28277,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
92125,zip,77845,TX,"College Station-Bryan, TX",College Station,Brazos County
95770,zip,89031,NV,"Las Vegas-Henderson-Paradise, NV",North Las Vegas,Clark County
66705,zip,20906,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
78085,zip,46307,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Crown Point,Lake County
98411,zip,95747,CA,"Sacramento-Roseville-Folsom, CA",Roseville,Placer County
97743,zip,94536,CA,"San Francisco-Oakland-Berkeley, CA",Fremont,Alameda County
